id_ucznia	imie	nazwisko	klasa	rok_nauki
3137	Jakub	Reda	B	1
3138	Piotr	Sinkiewicz	B	1
3139	Natalia	Roman	B	1
3140	Edyta	Kowal	B	1
3141	Piotr	Bogasiuk	B	1
3142	Lena	Mistat	B	1
3143	Maciej	Siwiec	B	1
3144	Anatol	Kowalski	B	1
3145	Daniel	Skrzypczak	B	1
3146	Maja	Katende	B	1
3147	Piotr	Brzeski	B	1
3148	Malwina	Skierniewicka	B	1
3149	Konrad	Plichta	B	1
3150	Karol	Antos	B	1
3151	Natalia	Janocha	B	1
3152	Olaf	Irek	B	1
3153	Robert	Lech	B	1
3154	Anna	Litwin	B	1
3155	Robert	Soski	B	1
3156	Paulina	Jagos	B	1
3157	Jan	Marasek	B	1
3158	Piotr	Bansik	B	1
3159	Marek	Chojnacki	B	1
3160	Oliwia	Zacharska	B	1
3161	Tomasz	Iwanowski	B	1
3162	Justyna	Laskowska	B	1
3163	Amelia	Wendt	B	1
3164	Alicja	Pisarska	B	1
3165	Amadeusz	Helski	B	1
3166	Katarzyna	Kwiatkowska	B	1
3167	Teresa	Zeller	B	1
3168	Szymon	Grzeskowiak	B	1
3169	Tadeusz	Sadza	B	1
3170	Piotr	Kowalski	B	1
3171	Mateusz	Karpowicz	B	1
3172	Grzegorz	Wiss	B	1
3173	Hanna	Kowalska	B	1
3174	Oliwia	Grabania	B	1
3175	Jowita	Kot	B	1
3176	Anna	Engel	B	1
3177	Anatol	Janasik	B	1
3178	Sonia	Tupko	B	1
3179	Anna	Kaliska	B	1
3180	Monika	Gnat	B	1
3181	Jan	Chrust	B	1
3182	Dorota	Ozog	B	1
3183	Ignacy	Szczerek	B	1
3184	Sebastian	Sabatowicz	B	1
3185	Hanna	Katowicka	B	1
3186	Szymon	Sar	B	1
3187	Beata	Kejza	B	1
3188	Igor	Rybienik	B	1
3189	Robert	Ptaszek	B	1
3190	Karolina	Plawgo	B	1
3191	Tomasz	Siwiec	B	1
3192	Maciej	Leniak	B	1
3193	Maciej	Glowa	B	1
3194	Katarzyna	Piotrkowska	B	1
3195	Julian	Paszkiewicz	B	1
3196	Piotr	Odolanowski	B	1
3197	Kinga	Wieman	B	1
3198	Emilia	Kluziak	B	1
3199	Adam	Radziejowski	B	1
3200	Jakub	Radziun	B	1
3201	Jolanta	Adamowicz	B	1
3202	Wojciech	Jagielski	B	1
3203	Anna	Siwik	B	1
3204	Marta	Sawko	B	1
3205	Szymon	Henrykowski	B	1
3206	Marcel	Laskowski	C	1
3207	Norbert	Sochacki	C	1
3208	Jacek	Pietkiewicz	C	1
3209	Klaudia	Olstowska	C	1
3210	Maksymilian	Kajetanowicz	C	1
3211	Jan	Orlik	C	1
3212	Grzegorz	Katowicki	C	1
3213	Sebastian	Jarosiewicz	C	1
3214	Adrian	Zaprawa	C	1
3215	Maksymilian	Lojewski	C	1
3216	Kalina	Piskor	C	1
3217	Maciej	Nesterowicz	C	1
3218	Jacek	Robak	C	1
3219	Dagmara	Bielawska	C	1
3220	Aleksander	Teodorowski	C	1
3221	Jan	Jowialski	C	1
3222	Danuta	Grdulska	C	1
3223	Grzegorz	Celej	C	1
3224	Adam	Zega	C	1
3225	Dawid	Jakus	C	1
3226	Mieszko	Ossowski	C	1
3227	Ewelina	Grabowska	C	1
3228	Wiktor	Szlage	C	1
3229	Jakub	Kurowski	C	1
3230	Konstanty	Kowalski	C	1
3231	Agnieszka	Mroczka	C	1
3232	Julianna	Korenkiewicz	C	1
3233	Julia	Riegel	C	1
3234	Marcel	Lehmann	C	1
3235	Adam	Wosiak	C	1
3236	Olgierd	Ropiak	C	1
3237	Adam	Degowski	C	1
3238	Jan	Chrust	C	1
3239	Joanna	Patrycy	C	1
3240	Barbara	Karbowiak	C	1
3241	Romuald	Sieduszewski	C	1
3242	Malgorzata	Herman	C	1
3243	Weronika	Dabkiewicz	C	1
3244	Bernard	Kajetanowicz	C	1
3245	Patrycja	Kaczorek	C	1
3246	Jakub	Holmes	C	1
3247	Karol	Rolek	C	1
3248	Agnieszka	Glowaj	C	1
3249	Krzysztof	Samuel	C	1
3250	Barbara	Sarek	C	1
3251	Piotr	Wolszczyniak	C	1
3252	Krzysztof	Kostrzewa	C	1
3253	Alfred	Kowalski	C	1
3254	Jakub	Sadcza	C	1
3255	Ewelina	Bulwan	C	1
3256	Henryk	Misztal	C	1
3257	Anna	Kowalczyk	C	1
3258	Ilona	Turska	C	1
3259	Paulina	Katowicka	C	1
3260	Paulina	Galla	C	1
3261	Augusta	Kowalska	C	1
3262	Jerzy	Kaliski	C	1
3263	Filip	Kornatowski	C	1
3264	Kazimierz	Stawikowski	C	1
3265	Marceli	Kowalski	C	1
3266	Bartosz	Kielecki	C	1
3267	Kacper	Smutniewicz	C	1
3268	Julia	Safianowska	C	1
3269	Makary	Makasewicz	C	1
3270	Dawid	Pyrzanowski	C	1
3271	Cezary	Grochot	C	1
3272	Weronika	Daczkowska	C	1
3273	Dorota	Misiek	C	1
3274	Zenon	Kos	C	1
3275	Jacek	Wojtas	C	1
3276	Emilia	Juralewicz	C	1
3277	Marzena	Karpek	C	1
3278	Kinga	Junak	C	1
3279	Klaudiusz	Morawski	C	1
3280	Julia	Sobol	C	1
3281	Zenon	Celej	C	1
3282	Irmina	Jakubczyk	C	1
3283	Mateusz	Kowalik	C	1
3284	Grzegorz	Kaliski	C	1
3285	Jerzy	Kowalczyk	C	1
3286	Dominika	Sznejder	C	1
3287	Andrzej	Florek	C	1
3288	Konstanty	Piekarz	C	1
3289	Hanna	Steinhardt	C	1
3290	Mateusz	Miturski	C	1
3291	Maciej	Kalitowski	C	1
3292	Dominik	Janczak	C	1
3293	Arnold	Barbucha	C	1
3294	Joanna	Kowal	C	1
3295	Mateusz	Szablewski	C	1
3296	Wojciech	Helski	C	1
3297	Karol	Chmielewski	C	1
3298	Stefan	Rengifo	C	1
3299	Anna	Nosek	C	1
3300	Hanna	Sterlingow	C	1
3301	Grzegorz	Czerkasow	C	1
3302	Diana	Rolecka	C	1
3303	Emilia	Sypniewska	C	1
3304	Piotr	Kaczocha	C	1
3305	Grzegorz	Kwiatkowski	D	1
3306	Agata	Zaniewska	D	1
3307	Pola	Gachewicz	D	1
3308	Szymon	Modzelewski	D	1
3309	Leszek	Pigulski	D	1
3310	Henryk	Hentel	D	1
3311	Anna	Ukomska	D	1
3312	Iza	Janasik	D	1
3313	Artur	Kral	D	1
3314	Julia	Sautycz	D	1
3315	Mateusz	Kurczak	D	1
3316	Maja	Abrich	D	1
3317	Wiktoria	Sznyrowska	E	1
3318	Barbara	Barcik	E	1
3319	Bogdan	Kwiatkowski	E	1
3320	Mateusz	Zwolak	E	1
3321	Kinga	Maczek	E	1
3322	Anita	Kot	E	1
3323	Anna	Idzik	E	1
3324	Joanna	Sadowska	E	1
3325	Wojciech	Rygielski	E	1
3326	Jakub	Major	E	1
3327	Grzegorz	Karpacki	E	1
3328	Ewelina	Ziomek	E	1
3329	Lech	Buski	E	1
3330	Bartosz	Olszewski	E	1
3331	Konstancja	Kowalska	E	1
3332	Dominika	Piskorz	E	1
3333	Aleksandra	Krawczyk	F	1
3334	Stefania	Chaberek	F	1
3335	Michalina	Krakowska	F	1
3336	Zuzanna	Karewicz	F	1
3337	Karolina	Antos	F	1
3338	Oliwier	Okroj	F	1
3339	Jan	Abrich	F	1
3340	Iwona	Jakubczyk	F	1
3341	Anna	Zaleska	F	1
3342	Natalia	Kaczorowska	F	1
3343	Aleksandra	Zagierska	F	1
3344	Julia	Machalski	F	1
3345	Natalia	Kopacz	F	1
3346	Adam	Sycowski	F	1
3347	Ewa	Klucznik	F	1
3348	Anna	Malinowska	F	1
3349	Pelagia	Zajac	F	1
3350	Jakub	Pisowacki	F	1
3351	Michalina	Mamzer	F	1
3352	Aneta	Grochola	F	1
3353	Krzysztof	Kozielczyk	F	1
3354	Bogdan	Inny	F	1
3355	Ewa	Mordak	F	1
3356	Mateusz	Motykiewicz	F	1
3357	Kacper	Orczakowski	F	1
3358	Marcin	Szulgo	F	1
3359	Jacek	Laskowski	F	1
3360	Adam	Holmes	F	1
3361	Lech	Aronowski	F	1
3362	Weronika	Makowska	F	1
3363	Adam	Adamowicz	F	1
3364	Jacek	Ozog	F	1
3365	Natalia	Kozica	F	1
3366	Paula	Margalska	F	1
3367	Amadeusz	Zimnowoda	F	1
3368	Matylda	Jasiak	F	1
3369	Adam	Krakowski	F	1
3370	Damian	Paprocki	F	1
3371	Weronika	Mrowicka	F	1
3372	Jakub	Rombel	F	1
3373	Jacek	Maj	F	1
3374	Sebastian	Badowski	F	1
3375	Antoni	Banasik	F	1
3376	Jowita	Szymczyk	F	1
3377	Lena	Mielewczyk	F	1
3378	Ewelina	Michalska	F	1
3379	Roman	Mazgaj	F	1
3380	Jakub	Mazur	F	1
3381	Zbigniew	Kunka	F	1
3382	Jagoda	Kulka	F	1
3383	Krzysztof	Mater	F	1
3384	Jan	Nadolicki	F	1
3385	Sambor	Dombrowski	F	1
3386	Ewelina	Kras	F	1
3387	Jacek	Propolska	F	1
3388	Beata	Krakowska	F	1
3389	Adelajda	Ustka	F	1
3390	Izabela	Porydzaj	F	1
3391	Zofia	Kuchta	F	1
3392	Anna	Pomorska	F	1
3393	Mariusz	Pryk	F	1
3394	Anna	Postawka	F	1
3395	Robert	Duniak	F	1
3396	Iwo	Wanicki	F	1
3397	Aleksander	Gawinkowski	F	1
3398	Aleksandra	Rosa	F	1
3399	Piotr	Miklas	F	1
3400	Marek	Kulik	F	1
3401	Dorota	Drozd	F	1
3402	Jan	Muraszkowski	F	1
3403	Jolanta	Kinda	F	1
3404	Amelia	Witka	F	1
3405	Lena	Mielcarz	F	1
3406	Krzesimir	Smoktunowicz	F	1
3407	Izabela	Ostwald	F	1
3408	Marcin	Walczak	F	1
3409	Wanda	Banaczek	F	1
3410	Kornelia	Durka	F	1
3411	Dominika	Dul	F	1
3412	Bartosz	Tichoniuk	F	1
3413	Tadeusz	Kruczek	F	1
3414	Roman	Chojnacki	F	1
3415	Monika	Drabik	F	1
3416	Jakub	Piecuch	F	1
3417	Adam	Augustowski	F	1
3418	Anatol	Mieta	F	1
3419	Emilia	Sykut	F	1
3420	Lena	Jama	F	1
3421	Justyna	Guzik	F	1
3422	Kornelia	Obarowska	F	1
3423	Piotr	Andrut	F	1
3424	Krzysztof	Niewiara	F	1
3425	Zofia	Cedro	F	1
3426	Marta	Cieplik	F	1
3427	Nadia	Jurewicz	F	1
3428	Monika	Kordek	F	1
3429	Celina	Batycka	F	1
3430	Jan	Adamiec	F	1
3431	Rudolf	Bolkowski	F	1
3432	Andrzej	Lapa	F	1
3433	Artur	Widelski	F	1
3434	Antonina	Tarnowska	F	1
3435	Laura	Mucha	F	1
3436	Stach	Bilski	F	1
3437	Krzysztof	Adamczyk	F	1
3438	Agnieszka	Kaczmar	F	1
3439	Natalia	Jakubczyk	F	1
3440	Zuzanna	Bielicka	F	1
3441	Oskar	Bednarzewski	F	1
3442	Laura	Markowski	F	1
3443	Antonina	Bydgoska	F	1
3444	Jan	Katowicki	F	1
3445	Grzegorz	Skabara	F	1
3446	Michalina	Kirwiel	F	1
3447	Oskar	Adamczyk	F	1
3448	Dorota	Cichawa	F	1
3449	Anna	Kordaszewska	F	1
3450	Renata	Stefan	F	1
3451	Wiktor	Baszanowski	F	1
3452	Grzegorz	Barszczewski	F	1
3453	Zyta	Barcikowska	F	1
3454	Klaudia	Olech	F	1
3455	Karol	Badaszek	F	1
3456	Piotr	Barankiewicz	F	1
3457	Andrzej	Dudek	F	1
3458	Agata	Knap	F	1
3459	Alicja	Wronska	F	1
3460	Adam	Bielski	F	1
3461	Irma	Augustowska	F	1
3462	Maria	Kowalska	F	1
3463	Edyta	Ewertowska	F	1
3464	Krystian	Zychowicz	F	1
3465	Adam	Komarnicki	F	1
3466	Grzegorz	Banderas	F	1
3467	Antoni	Rembiewski	F	1
3468	Antoni	Winiarski	F	1
3469	Hanna	Bernacik	F	1
3470	Dorota	Chojnawiak	F	1
3471	Jakub	Dab	F	1
3472	Ewa	Aderek	F	1
3473	Dominika	Skaczkowska	F	1
3474	Selena	Figurska	F	1
3475	Justyna	Bartoszek	F	1
3476	Milena	Kass	F	1
3477	Maksymilian	Cicherski	F	1
3478	Krystyna	Lubiatowska	F	1
3479	Anita	Berezowska	F	1
3480	Malwina	Golonka	F	1
3481	Dorota	Cichosz	F	1
3482	Tomasz	Batko	F	1
3483	Tymon	Borowiec	F	1
3484	Damian	Dudek	F	1
3485	Lena	Knapik	F	1
3486	Barbara	Wrzeszcz	F	1
3487	Mateusz	Kruk	F	1
3488	Igor	Grzesiak	F	1
3489	Cezary	Falek	F	1
3490	Kamil	Adamiec	F	1
3491	Wojciech	Michalski	F	1
3492	Magdalena	Zygmunt	F	1
3493	Liliana	Gdaniec	F	1
3494	Kamil	Bigaj	F	1
3495	Adam	Antos	F	1
3496	Jerzy	Sylwar	F	1
3497	Jan	Babula	G	1
3498	Kornelia	Jackowska	G	1
3499	Gerard	Kopycki	G	1
3500	Andrzej	Obornicki	G	1
3501	Anna	Firlej	G	1
3502	Gabriela	Niewierowska	G	1
3503	Marcin	Kutnik	G	1
3504	Monika	Kurylek	G	1
3505	Adrian	Jurkowiak	G	1
3506	Jolanta	Baron	G	1
3507	Natalia	Chmielewska	G	1
3508	Joanna	Gerwazy	G	1
3509	Renata	Piatek	G	1
3510	Zenon	Barski	G	1
3511	Zenon	Bednarek	G	1
3512	Hanna	Filarska	G	1
3513	Leon	Adamski	G	1
3514	Anna	Anusz	G	1
3515	Maciej	Bielecki	G	1
3516	Adam	Spawacz	H	1
3517	Jan	Bek	H	1
3518	Anna	Basiak	H	1
3519	Bartosz	Majcherczyk	H	1
3520	Tomasz	Bartusiak	H	1
3521	Kamil	Baran	H	1
3522	Ewa	Kaczan	H	1
3523	Zenon	Barcikowski	H	1
3524	Wojciech	Polkowicki	H	1
3525	Kamila	Bugajno	H	1
3526	Igor	Banasik	H	1
3527	Dawid	Szpyrka	H	1
3528	Krystyna	Blacharz	H	1
3529	Teresa	Cagara	H	1
3530	Bogdan	Badowski	H	1
3531	Agnieszka	Bartnicka	H	1
3532	Jedrzej	Mazur	H	1
3533	Magdalena	Adamus	H	1
3534	Ewelia	Augustowska	H	1
3535	Anna	Augustowska	H	1
3536	Tomasz	Szostek	H	1
3537	Martyna	Kmiecik	H	1
3538	Patryk	Dziedzic	H	1
3539	Szymon	Conder	H	1
3540	Agnieszka	Janeczek	H	1
3541	Milena	Karolewska	H	1
3542	Marta	Kaleta	H	1
3543	Stefano	Gates	H	1
3544	Marcin	Madrycki	H	1
3545	Konrad	Mika	H	1
3546	Bartosz	Tysarczyk	H	1
3547	Tomasz	Misiak	H	1
3548	Krzysztof	Suszko	H	1
3549	Jacek	Ligman	I	1
3550	Piotr	Prokop	I	1
3551	Iwo	Bednarz	I	1
3552	Piotr	Drozd	I	1
3553	Patryk	Kuban	I	1
3554	Maciej	Sadecki	I	1
3555	Marzena	Kokoryk	I	1
3556	Jadwiga	Podstawa	I	1
3557	Robert	Bilszta	I	1
3558	Gabriela	Sonnenfeld	I	1
3559	Marta	Cichowlas	I	1
3560	Witold	Antos	I	1
3561	Stefan	Batory	I	1
3562	Adam	Bielawski	I	1
3563	Artur	Budziak	I	1
3564	Karol	Mystkowski	I	1
3565	Nicola	Gliwa	I	1
3566	Krystyna	Bartosz	I	1
3567	Zofia	Barwicka	I	1
3568	Maksymilian	Dudek	I	1
3569	Jan	Busz	I	1
3570	Agnieszka	Antos	I	1
3571	Janusz	Rozwalka	I	1
3572	Wanda	Gardynik	I	1
3573	Ksawery	Matusiewicz	I	1
3574	Natalia	Richter	I	1
3575	Marian	Antoni	I	1
3576	Maja	Krutul	I	1
3577	Justyna	Krakowska	I	1
3578	Joanna	Bednarz	I	1
3579	Julianna	Knut	I	1
3580	Karol	Adam	I	1
3581	Natalia	Ponomar	I	1
3582	Janusz	Warnawin	I	1
3583	Stefania	Baranowska	I	1
3584	Paulina	Banasiak	I	1
3585	Patrycja	Czarnoleska	I	1
3586	Maja	Kosztela	I	1
3587	Natalia	Bydgoska	I	1
3588	Kamil	Wanik	I	1
3589	Julia	Sawicka	I	1
3590	Agnieszka	Stempniewicz	I	1
3591	Andrzej	Mikszta	I	1
3592	Kornel	Henrykowski	I	1
3593	Bartlomiej	Blizniak	I	1
3594	Kornel	Gorzowski	I	1
3595	Joanna	Chorzowska	I	1
3596	Adam	Tkacz	I	1
3597	Andrzej	Biegaj	I	1
3598	Wanda	Grzywacz	I	1
3599	Paulina	Chorzowska	I	1
3600	Maria	Broner	I	1
3601	Piotr	Filarski	I	1
3602	Ewa	Bartel	I	1
3603	Bartosz	Banaszkiewicz	I	1
3604	Piotr	Gawora	I	1
3605	Leon	Malinowski	I	1
3606	Edward	Bolerko	I	1
3607	Wiktor	Marszalek	I	1
3608	Adam	Barszcz	I	1
3609	Boleslaw	Graba	I	1
3610	Natalia	Golab	I	1
3611	Nadia	Arendt	I	1
3612	Nikodem	Freda	I	1
3613	Zofia	Katowicka	I	1
3614	Bartosz	Szymik	I	1
3615	Magdalena	Borsuk	I	1
3616	Edyta	Ramotowska	I	1
3617	Natalia	Gala	I	1
3618	Jan	Majtas	I	1
3619	Adam	Aronowski	I	1
3620	Jerzy	Albert	I	1
3621	Julia	Ringwelska	I	1
3622	Justyna	Ciecierska	I	1
3623	Jan	Kolek	I	1
3624	Stefania	Malecka	I	1
3625	Tomasz	Stankiewicz	I	1
3626	Konrad	Grzegorczyk	I	1
3627	Ernestyna	Chojnacka	I	1
3628	Jan	Bolkowski	I	1
3629	Piotr	Popowski	I	1
3630	Aleksandra	Gajda	I	1
3631	Janusz	Bastek	I	1
3632	Barbara	Aleksander	I	1
3633	Iwona	Walory	I	1
3634	Andrzej	Kakadun	I	1
3635	Tadeusz	Koksanowicz	I	1
3636	Fryderyk	Krakowski	I	1
3637	Dorota	Gil	I	1
3638	Izabela	Skrzek	I	1
3639	Maciej	Janczak	I	1
3640	Jan	Piwowarek	I	1
3641	Irena	Bajer	I	1
3642	Ewa	Kolasinka	I	1
3643	Mateusz	Krasnowski	I	1
3644	Janusz	Jurczak	I	1
3645	Ewa	Augustowska	I	1
3646	Krzysztof	Krupa	I	1
3647	Filip	Mierzejewski	I	1
3648	Adrian	Klasz	I	1
3649	Nina	Gwiazdowska	I	1
3650	Maciej	Mazur	I	1
3651	Jan	Wasilewski	I	1
3652	Zbigniew	Miller	I	1
3653	Stefania	Kurcewicz	I	1
3654	Karolina	Myszka	I	1
3655	Marcin	Kisielewski	I	1
3656	Hieronim	Karpacki	I	1
3657	Genowefa	Kumur	I	1
3658	Karolina	Krakowska	I	1
3659	Monika	Gilowska	I	1
3660	Dorota	Krakowska	I	1
3661	Angelika	Wakuluk	I	1
3662	Mariola	Kukulska	I	1
3663	Justyna	Pomierska	I	1
3664	Piotr	Pogrebniak	I	1
3665	Karolina	Wicek	I	1
3666	Laura	Przybylska	I	1
3667	Magdalena	Kubat	I	1
3668	Paulina	Warchulska	I	1
3669	Tomasz	Weber	I	1
3670	Anna	Tomanek	I	1
3671	Jakub	Gawora	I	1
3672	Vanessa	Dziedzic	I	1
3673	Ewa	Milion	I	1
3674	Marek	Uss	I	1
3675	Jacek	Kulka	I	1
3676	Mariola	Miklas	I	1
3677	Janusz	Michalak	I	1
3678	Martyna	Propolis	I	1
3679	Jan	Otwinowski	I	1
3680	Robert	Wychota	I	1
3681	Piotr	Piatkowiak	I	1
3682	Mateusz	Geryg	I	1
3683	Katarzyna	Tobera	I	1
3684	Marcin	Krukowski	I	1
3685	Ewa	Rusin	I	1
3686	Zofia	Grzesik	I	1
3687	Marek	Dziekan	I	1
3688	Bogdan	Kmicic	I	1
3689	Lucjan	Marchewicz	I	1
3690	Radoslaw	Lemiec	I	1
3691	Leszek	Kowalski	I	1
3692	Kacper	Odya	I	1
3693	Piotr	Lewandowski	I	1
3694	Maksymilian	Licbarski	I	1
3695	Maja	Lendzion	I	1
3696	Anna	Panek	I	1
3697	Kacper	Nowakowski	I	1
3698	Hanna	Lewaszkiewicz	I	1
3699	Eugeniusz	Kot	I	1
